Oblast, City, Index
Київська,с. Путрівка,8625
Київська,с. Здорівка,8626
Київська,с. Діброва,8627
Київська,с. Застугна,8628
Київська,с. Безп'ятне,8629
Київська,смт Глеваха,8630
Київська,смт Глеваха,8631
Київська,с. Іванковичі,8632
Київська,с. Мархалівка,8633
Київська,с. Гвоздів,8634
Київська,с. Крушинка,8635
Київська,с. Велика Бугаївка,8636
Київська,с. Погреби,8637
Київська,с. Залізне,8638
Київська,с. Зайців,8639
Київська,с. Мала Солтанівка,8640
Київська,с. Велика Солтанівка,8641
Київська,с. Порадівка,8642
Київська,с. Митниця,8643
Київська,с. Пшеничне,8644
Київська,с. Кодаки,8645
Київська,с. Барахти,8646
Київська,с. Заріччя,8647
Київська,с. Руликів,8648
Київська,с. Зозулі,8649
Київська,с. Мар'янівка,8650
Київська,с. Вінницькі Стави,8651
Київська,с. Ковалівка,8652
Київська,с. Устимівка,8653
Київська,смт Дослідницьке,8654
Київська,с. Кожухівка,8655
Київська,с. Пологи,8656
Київська,с. Крячки,8657
Київська,с. Хлепча,8658
Київська,с. Кулібаба,8659
Київська,с. Ксаверівка,8660
Київська,с. Пінчуки,8661
Київська,смт Гребінки,8662
Київська,с. Луб'янка,8663
Київська,с. Липовий Скиток,8664
Київська,с. Саливонки,8665
Київська,с. Соколівка,8666
Київська,с. Лосятин,8667
Київська,с. Мала Бугаївка,8668
Київська,с. Перевіз,8669
Київська,с. Тростинка,8670
Київська,с. Велика Вільшанка,8671
Київська,с. Шевченківка,8672
Київська,с. Яцьки,8673
Київська,с. Тростинська Новоселиця,8674
Київська,с. Вільшанська Новоселиця,8675
Київська,с-ще Зелений Бір,8676
Київська,с. Скрипки,8677
Київська,с. Степанівка,8678
Київська,с. Ксаверівка Друга,8679
Київська,с. Петрівка,8680
Київська,с. Рославичі,8681
Київська,с. Червоне Поле,8686
Київська,с. Червоне,8687
Київська,с. Червоне,8688
Київська,м. Обухів,8700
Київська,м. Обухів,8701
Київська,м. Обухів,8702
Київська,м. Обухів,8703
Київська,м. Обухів,8704
Київська,с. Гусачівка,8705
Київська,с. Паращина,8706
Київська,с. Перше Травня,8707
Київська,с. Нещерів,8708
Київська,с. Плюти,8709
Київська,с. Підгірці,8710
Київська,смт Козин,8711
Київська,с. Безіменне,8712
Київська,с. Великі Дмитровичі,8713
Київська,с. Старі Безрадичі,8714
Київська,с. Копачів,8715
Київська,с. Березове,8716
Київська,с. Капустяна,8717
Київська,с. Застугна,8718
Київська,с. Конюша,8719
Київська,м. Українка,8720
Київська,с. Кулі,8721
Київська,с. Трипілля,8722
Київська,с. Щербанівка,8723
Київська,с. Дерев'яна,8724
Київська,с. Красне Перше,8725
Київська,с. Козіївка,8726
Київська,с. Нові Безрадичі,8727
Київська,с. Романків,8728
Київська,с. Степок,8729
Київська,с. Мала Вільшанка,8730
Київська,с. Деремезна,8731
Київська,с. Перегонівка,8732
Київська,с. Тарасівка,8733
Київська,с. Таценки,8734
Київська,с. Шевченкове,8735
Київська,с. Ленди,8736
Київська,с. Малі Дмитровичі,8737
Київська,с. Макарівка,8738
Київська,с. Матяшівка,8739
Київська,с. Витачів,8740
Київська,с. Халеп'я,8741
Київська,с. Жуківці,8742
Київська,с. Долина,8743
Київська,с. Верем'я,8744
Київська,с. Креничі,8745
Київська,м. Українка,8746
Київська,с. Григорівка,8750
Київська,с. Красна Слобідка,8751
Київська,с. Семенівка,8752
Київська,с. Германівка,8753
Київська,м. Миронівка,8801
Київська,с. Світле,8803
Київська,с. Тарасівка,8804
Київська,с. Андріївка,8805
Київська,с. Ведмедівка,8806
Київська,с. Коритище,8807
Київська,с. Кутелів,8808
Київська,с. Ромашки,8809
Київська,с. Малий Букрин,8810
Київська,с. Пії,8811
Київська,с. Грушів,8812
Київська,с. Ходорів,8813
Київська,с. Дударі,8814
Київська,с. Липовий Ріг,8815
Київська,с. Малі Прицьки,8816
Київська,с. Микитяни,8817
Київська,с. Нова Олександрівка,8818
Київська,с. Кулешів,8819
Київська,с. Македони,8820
Київська,с. Кип'ячка,8821
Київська,с. Тулинці,8822
Київська,с. Шандра,8823
Київська,с. Потік,8824
Київська,с. Горобіївка,8825
Київська,с. Нова Миронівка,8826
Київська,с. П'ятихатка,8827
Київська,с. Великий Букрин,8828
Київська,с. Вікторівка,8830
Київська,с. Фролівка,8831
Київська,с. Зеленьки,8832
Київська,с. Польове,8833
Київська,с. Олександрівка,8834
Київська,с. Росава,8835
Київська,с. Матвіївка,8836
Київська,с. Пустовіти,8840
Київська,с. Карапиші,8841
Київська,с. Владиславка,8842
Київська,с. Юхни,8843
Київська,с. Вахутинці,8844
